text,AraBert,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
#بيكيه لاعب #برشلونة يعلن اعتزاله اللعب دوليا بعد كاس العالم 2018 في #روسيا,Neutral,"[[0, '#', 0.1890290767872152], [1, 'بيك', -0.28620203516180687], [2, '##يه', -0.38977662124133494], [3, 'لاعب', -0.3678073352038348], [4, '#', 0.9139309174435312], [5, 'برشلونة', 0.3895415879074774], [6, 'يعلن', 0.6992878106692382], [7, 'اعتزاله', 0.1160262958717902], [8, 'اللعب', 0.2363871613492356], [9, 'دوليا', 0.0013982876301486535], [10, 'بعد', -0.9267367033993223], [11, 'كاس', 0.14151202546512864], [12, 'العالم', -0.2714279990516278], [13, '2018', 0.1365126955667969], [14, 'في', 0.11003390665617374], [15, '#', 0.36254201036038014], [16, 'روسيا', 0.42855191893842826]]",0.5305784940719604,-0.0048394799232482,0.7677089869976044,0.1426472067832946,-0.0178529024124145,0.5802500545978546,0.7193220853805542,-0.0026937127113342,0.8610078990459442,0.031152606010437,-0.015251338481903,0.52320197224617,0.0126919150352478,-0.0080897212028503,0.5103908181190491,0.031152606010437,-0.015251338481903,0.52320197224617,0.1143962144851684,-0.0242865085601806,0.5693413615226746,0.8038691580295563,0.0,0.901934579014778,0.1426472067832946,-0.0178529024124145,0.5802500545978546,0.031152606010437,-0.015251338481903,0.52320197224617,0.0133649110794067,0.0194426178932189,0.4969611465930938,0.0050127506256103,0.3194752931594848,0.3427687287330627,16,11,15,5,3,5,10,17,11,5,2,1,0.9411764705882353,0.6470588235294118,0.8823529411764706,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.5882352941176471,1.0,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.058823529411764705
: في ليلة فاقت الوصف من جمالها يحلق في سورة غافر الشيخ عبدالله الجهني ليلة ال٢٣ من رمضان ١٤٣٢ هـ,Positive,"[[0, ':', -0.7423163275060833], [1, 'في', -0.5793706281627566], [2, 'ليلة', -0.4105868724238601], [3, 'فاقت', 0.7630700001706296], [4, 'الوصف', 0.7701453481426668], [5, 'من', -0.14783150942687662], [6, 'جمالها', 0.6456461009197612], [7, 'يحلق', -0.6251283655371733], [8, 'في', -0.5719449736004464], [9, 'سورة', -0.9577340708931612], [10, 'غاف', -0.9249183873462704], [11, '##ر', -0.7667322958917402], [12, 'الشيخ', -0.6576701993149889], [13, 'عبدالله', -0.8353274395562843], [14, 'الجهني', -0.8242102203825473], [15, 'ليلة', -0.4962968531882655], [16, 'ال', -0.8590611425525188], [17, '##٢', -0.8010420204832887], [18, '##٣', -0.7827172144855754], [19, 'من', -0.7472420062106936], [20, 'رمضان', -0.790300576432637], [21, '١٤', -0.5255108583534822], [22, '##٣', -0.7340044057405064], [23, '##٢', -0.8307134443748081], [24, '[UNK]', -0.7704432139414784]]",0.4421458542346954,-0.2616216540336609,0.8518837541341782,0.4750861302018165,-0.2677052617073059,0.8713956959545612,0.4323976635932922,-0.262674331665039,0.8475359976291656,0.4421458542346954,-0.2616216540336609,0.8518837541341782,0.4439724832773208,-0.2644628882408142,0.8542176857590675,0.4421458542346954,-0.2616216540336609,0.8518837541341782,0.5114228613674641,-0.3370058536529541,0.9242143575102092,0.4417160749435425,-0.1541091203689575,0.79791259765625,0.4439724832773208,-0.2644628882408142,0.8542176857590675,0.4439724832773208,-0.2644628882408142,0.8542176857590675,0.4439724832773208,-0.2644628882408142,0.8542176857590675,0.1830220818519592,-0.3557572364807129,0.7693896591663361,5,7,4,5,3,5,10,20,3,3,3,2,0.2,0.28,0.16,0.2,0.12,0.2,0.4,0.8,0.12,0.12,0.12,0.08
لماذا قمتم بتدمير هذا العتاد؟ لا يمكن لنا إخفائه. همممممممن تمكن من السيطرة على ريف حلبعجز عن إخفاء كابينة فولغا! #جاوب_كسطل#هندي_أسمر,Negative,"[[0, 'لماذا', -0.01941789518818321], [1, 'قمت', 0.05492130581796645], [2, '##م', 0.34302791981599445], [3, 'بتدمير', 0.8411062083202138], [4, 'هذا', 0.4690673551836093], [5, 'العتاد', -0.17648892843441077], [6, '؟', -0.12066329912165263], [7, 'لا', -0.15856526090983714], [8, 'يمكن', -0.3698358580785163], [9, 'لنا', -0.3437956920420512], [10, 'إخ', 0.000258805411826879], [11, '##فائه', -0.06679796086966505], [12, '.', -0.6241007489427294], [13, 'هم', -0.12603421414655547], [14, '##مم', -0.44391257816889435], [15, '##مم', -0.44391257816889435], [16, '##مم', -0.44391257816889435], [17, '##ن', -0.29209864792227264], [18, 'تمكن', -0.6290577609061672], [19, 'من', -0.3822362139601164], [20, 'السيطرة', -0.47452335375235366], [21, 'على', -0.3146193008579043], [22, 'ريف', -0.4857521915680486], [23, 'حلب', -0.20984569644018175], [24, '##عج', -0.27499288637664726], [25, '##ز', -0.4029671767819557], [26, 'عن', -0.2829418908514629], [27, 'إخفاء', -0.41565731400184364], [28, 'كاب', -0.5487331411147305], [29, '##ينة', 0.1304038545005371], [30, 'فول', -0.5587080095105028], [31, '##غا', -0.6470928502996789], [32, '!', -0.06788639528456492], [33, '#', -0.6690593363405652], [34, 'جا', -0.9537212186541215], [35, '##وب', -0.6118842423067139], [36, '_', -0.43037671811356804], [37, 'كس', 0.7307719706621619], [38, '##طل', 0.8520193425689002], [39, '#', 0.3309406636594348], [40, 'هندي', 0.7967570125938199], [41, '_', 0.048482219224989576], [42, 'أسم', -0.24995772729076915], [43, '##ر', -0.32118222752164327]]",0.3140483498573303,-0.028058111667633,0.6710532307624817,0.3588738441467285,-0.0472486019134521,0.7030612230300903,0.249519407749176,-0.0295667052268981,0.6395430564880371,0.1657518744468689,-0.0478203892707824,0.6067861318588257,0.1044105887413024,-0.0365979671478271,0.5705042779445648,0.1862075924873352,-0.0427648425102233,0.6144862174987793,0.3588738441467285,-0.0472486019134521,0.7030612230300903,0.7951438426971436,-0.0284285545349121,0.9117861986160278,0.3140483498573303,-0.028058111667633,0.6710532307624817,0.1980659365653991,-0.0297849774360656,0.6139254570007324,0.1657518744468689,-0.0478203892707824,0.6067861318588257,0.1657518744468689,-0.0478203892707824,0.6067861318588257,8,10,6,4,3,5,10,20,8,7,4,4,0.18181818181818182,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.06818181818181818,0.11363636363636363,0.22727272727272727,0.45454545454545453,0.18181818181818182,0.1590909090909091,0.09090909090909091,0.09090909090909091
مو ماركات تقليد عندهم منتجات تجميل طبيعه نفس جودة المنتجات الكورية جربتها طلبتها من موقع امازون لكن صعب اطلبها من موقعها الاصلي,Mixed,"[[0, 'مو', 0.3280263013454999], [1, 'ماركا', -0.1488548594329231], [2, '##ت', -0.5101214262899022], [3, 'تقليد', 0.06164963618553654], [4, 'عندهم', 0.2265533987973255], [5, 'منتجات', -0.6050487517643126], [6, 'تجميل', -0.3474497400243934], [7, 'طبي', -0.8420430421869742], [8, '##عه', -0.7597742720003606], [9, 'نفس', -0.3236478135267297], [10, 'جودة', 0.02549995878026129], [11, 'المنتجات', -0.11850623886644712], [12, 'الكورية', -0.17924186075109544], [13, 'جربت', 0.4954943031148382], [14, '##ها', -0.20438190212257656], [15, 'طلبتها', 0.7145987701666935], [16, 'من', -0.05380790362317567], [17, 'موقع', -0.29092486995086037], [18, 'اما', 0.00929853675157305], [19, '##زون', 0.46452334249816785], [20, 'لكن', 0.9120308669622835], [21, 'صعب', 0.864423127873814], [22, 'اطلب', 0.36386384409685407], [23, '##ها', -0.4984769876423074], [24, 'من', -0.46552795284377646], [25, 'موقعها', -0.504847061468847], [26, 'الاصلي', -0.3441257132537826]]",0.1375255137681961,0.0722167342901229,0.5326543897390366,0.13981693983078,0.0054040253162384,0.5672064572572708,0.2115142047405243,-0.0382102131843566,0.6248622089624405,0.1160951107740402,0.1124000400304794,0.5018475353717804,0.0609871000051498,0.1621272414922714,0.4494299292564392,0.1160951107740402,0.1124000400304794,0.5018475353717804,0.1390332877635955,-8.109211921691895e-05,0.5695571899414062,0.2432316094636917,-0.0271536111831665,0.6351926103234291,0.1375255137681961,0.0722167342901229,0.5326543897390366,0.1230898350477218,0.0941175669431686,0.5144861340522766,0.0609871000051498,0.1621272414922714,0.4494299292564392,0.0609871000051498,0.1621272414922714,0.4494299292564392,8,9,15,5,3,5,10,20,8,7,3,3,0.2962962962962963,0.3333333333333333,0.5555555555555556,0.18518518518518517,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.7407407407407407,0.2962962962962963,0.25925925925925924,0.1111111111111111,0.1111111111111111
: أوباما:نعمل على إرسال بشر في غضون 15 عاما إلى المريخ. #السعوديه #صحيفة_فجر,Neutral,"[[0, ':', 0.0886550929479849], [1, 'أوباما', 0.4759293947573891], [2, ':', 0.3297250241970013], [3, 'نعمل', -0.6858435311372406], [4, 'على', -0.5773905310426072], [5, 'إرسال', -0.07680317734151498], [6, 'بشر', -0.5489228029629448], [7, 'في', -0.28764925613240294], [8, 'غضون', -0.035145091737048606], [9, '15', -0.43120347162567996], [10, 'عاما', -0.5123228638389736], [11, 'إلى', 0.030334305300696307], [12, 'المريخ', 0.06382134185673777], [13, '.', -0.4507514022168805], [14, '#', -0.33770725817197184], [15, 'السعودي', 0.1562786397549052], [16, '##ه', -0.8698170750142454], [17, '#', -0.3201128289546618], [18, 'صحيفة', 0.6699324068038742], [19, '_', -0.5071383214847887], [20, 'فجر', -0.8870829469121071]]",0.464899331331253,-0.0219781398773193,0.7434387356042862,0.127587616443634,-0.0155739188194274,0.5715807676315308,0.5735914707183838,-0.0204697251319885,0.7970305979251862,0.0718100666999816,0.0057721138000488,0.5330189764499664,0.0718100666999816,0.0057721138000488,0.5330189764499664,0.1151086688041687,-0.0240014195442199,0.5695550441741943,0.4470407366752624,-0.021083652973175,0.7340621948242188,0.5128766894340515,0.0001220703125,0.7563773095607758,0.127587616443634,-0.0155739188194274,0.5715807676315308,0.0718100666999816,0.0057721138000488,0.5330189764499664,0.0138292908668518,0.0145432353019714,0.4996430277824402,0.0,0.3979083895683288,0.3010458052158355,9,4,11,3,3,5,10,20,4,3,1,0,0.42857142857142855,0.19047619047619047,0.5238095238095238,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.47619047619047616,0.9523809523809523,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.0
: عاجل | ترامب : هيلاري تجيد الكلام فقط وسياسة أوباما حين كانت وزيرة خارجيته سببت إيجاد #داعش,Neutral,"[[0, ':', -0.14222376220059818], [1, 'عاجل', 1.0], [2, '|', 0.5092776531325166], [3, 'ترامب', 0.716121822518297], [4, ':', 0.3702596584119756], [5, 'هيلاري', -0.21805047366821007], [6, 'تجيد', -0.544880987318396], [7, 'الكلام', -0.7461516612487491], [8, 'فقط', -0.7813075189342222], [9, 'وسياسة', -0.6000172004537941], [10, 'أوباما', -0.5728580613175075], [11, 'حين', -0.4432359140482824], [12, 'كانت', -0.2012442871310819], [13, 'وزيرة', -0.16000184891831698], [14, 'خارجيته', -0.3437967480660915], [15, 'سببت', -0.8899314798829194], [16, 'إيجاد', -0.38559268125884033], [17, '#', -0.5192925685709175], [18, 'داعش', -0.9090211662119821]]",0.5404683239758015,-0.3736863732337951,0.9570773486047984,0.5556616261601448,-0.3840721249580383,0.9698668755590916,0.2242085635662078,-0.3781317472457886,0.8011701554059982,0.5583081841468811,-0.3702894449234009,0.964298814535141,0.4645448476076126,-0.3826678991317749,0.9236063733696938,0.5583081841468811,-0.3702894449234009,0.964298814535141,0.5625349748879671,-0.3755878210067749,0.969061397947371,0.436543732881546,0.0,0.718271866440773,0.5404683239758015,-0.3736863732337951,0.9570773486047984,0.5404683239758015,-0.3736863732337951,0.9570773486047984,0.4645448476076126,-0.3826678991317749,0.9236063733696938,0.2242085635662078,-0.3781317472457886,0.8011701554059982,4,6,2,5,3,5,10,19,4,4,3,2,0.21052631578947367,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.5263157894736842,1.0,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.10526315789473684
اول ما شغلوا بيونسيه كرايزي ان لوف فطست ضحك 😭😂,Negative,"[[0, 'اول', -0.9774241322160118], [1, 'ما', -0.22438090561294272], [2, 'شغل', 0.545328411563202], [3, '##وا', -0.03545941021054044], [4, 'بيون', -0.8675131680769284], [5, '##سيه', -0.16688572482380443], [6, 'كرا', -0.21816114215492644], [7, '##يزي', -0.2061184291432635], [8, 'ان', -0.2591676006562006], [9, 'لوف', -0.7883401520628083], [10, 'فط', 0.6714316636286026], [11, '##ست', 0.9148089595636589], [12, 'ضحك', -0.6622822377781483], [13, '[UNK]', -0.6763601166610207]]",0.2378111034631729,-0.1859359145164489,0.7118735089898109,0.2619268894195556,-0.2938482761383056,0.7778875827789307,0.3397677093744278,-0.2233999967575073,0.7815838530659676,0.2360354214906692,-0.2576690316200256,0.7468522265553474,0.2378111034631729,-0.1859359145164489,0.7118735089898109,0.2619268894195556,-0.2938482761383056,0.7778875827789307,0.3621840551495552,-0.2202236652374267,0.791203860193491,-0.0751020014286041,0.0,0.4624489992856979,0.2378111034631729,-0.1859359145164489,0.7118735089898109,0.2378111034631729,-0.1859359145164489,0.7118735089898109,0.2378111034631729,-0.1859359145164489,0.7118735089898109,0.1501362323760986,0.1819061338901519,0.4841150492429733,3,5,11,4,3,5,10,14,3,3,3,1,0.21428571428571427,0.35714285714285715,0.7857142857142857,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.7142857142857143,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.07142857142857142
تطبيق Trip Tracker لتتبع الرحلات على أجهزة أندرويد,Neutral,"[[0, 'تطبيق', 0.6897639834632044], [1, 'T', -0.6269803411103627], [2, '##ri', -0.6959189516443851], [3, '##p', -0.6531018017240868], [4, 'T', -0.5303316107940983], [5, '##ra', -0.7201640490095746], [6, '##ck', -0.7497582638634389], [7, '##er', -0.7633472308780183], [8, 'لتت', 0.31845481825710853], [9, '##بع', -0.41931055651690463], [10, 'الرحلات', 1.0], [11, 'على', -0.7291837696698737], [12, 'أجهزة', -0.38676895731717814], [13, 'أندرويد', -0.7642651163080517]]",0.4374534785747528,-0.0318865180015563,0.7346699982881546,0.237341821193695,-0.0205870270729064,0.6289644241333008,0.237341821193695,-0.0205870270729064,0.6289644241333008,0.4374534785747528,-0.0318865180015563,0.7346699982881546,0.4374534785747528,-0.0318865180015563,0.7346699982881546,0.237341821193695,-0.0205870270729064,0.6289644241333008,0.2209771275520324,-0.0064901709556579,0.6137336492538452,0.4297786056995392,0.0,0.7148893028497696,0.4374534785747528,-0.0318865180015563,0.7346699982881546,0.4374534785747528,-0.0318865180015563,0.7346699982881546,0.1418108940124511,-0.0539681315422058,0.5978895127773285,0.0591700077056884,-0.0077100992202758,0.5334400534629822,3,5,5,3,3,5,10,14,3,3,2,1,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.7142857142857143,1.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142
نيويورك تايمز: على أوباما وقف دعمه للسعودية إذا لم توقف مذابحها في #اليمن و... #اليمن #اليمن_الان,Neutral,"[[0, 'نيويورك', 0.877058060331498], [1, 'تايمز', 0.791865692491914], [2, ':', 0.296937080184853], [3, 'على', -0.5108526590009288], [4, 'أوباما', -0.16832046607899492], [5, 'وقف', 0.04608406583012764], [6, 'دعمه', 0.10775295388958167], [7, 'للسعودية', 0.05356964615646759], [8, 'إذا', 0.1797096092298937], [9, 'لم', -0.23623289688970495], [10, 'توقف', -0.3640327349876005], [11, 'مذابح', -1.0], [12, '##ها', -0.7036047905749117], [13, 'في', -0.48255067598207746], [14, '#', -0.42369399922496476], [15, 'اليمن', -0.4086047259900838], [16, 'و', -0.08562578050693559], [17, '.', 0.11281876424675208], [18, '.', -0.033801104937184245], [19, '.', -0.18534541412837557], [20, '#', 0.11222666256396319], [21, 'اليمن', -0.1882792909747245], [22, '#', 0.16075131526305853], [23, 'اليمن', -0.13975463827562917], [24, '_', 0.14903164965657867], [25, 'الان', 0.17857840723782847]]",0.4789035618305206,-0.1350282430648803,0.8069659024477005,0.4141005650162697,-0.4029601216316223,0.908530343323946,0.5177253298461437,-0.3164547085762024,0.9170900192111732,0.2026088833808899,-0.4039827585220337,0.8032958209514618,0.2026088833808899,-0.4039827585220337,0.8032958209514618,0.4564644619822502,-0.4129577875137329,0.9347111247479916,0.5212535690516233,-0.3740391731262207,0.947646371088922,0.4752997234463691,-0.3106504678726196,0.8929750956594944,0.5212535690516233,-0.3740391731262207,0.947646371088922,-0.0102593302726745,-0.4081466794013977,0.6989436745643616,-0.0102593302726745,-0.4081466794013977,0.6989436745643616,-0.0102593302726745,-0.4081466794013977,0.6989436745643616,25,4,23,3,3,5,10,20,10,2,2,2,0.9615384615384616,0.15384615384615385,0.8846153846153846,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693
: المباريات القادمة للمنتخب السعودي في التصفيات•28 / مارس /2017•#السعودية_العراق•08 / يونيو /2017•#استراليا_السعودية,Neutral,"[[0, ':', -0.7560301586305614], [1, 'المباريات', 1.0], [2, 'القادمة', 0.3777969886981189], [3, 'للمنتخب', -0.523014283716735], [4, 'السعودي', -0.5970911283008234], [5, 'في', 0.07071196754992898], [6, 'التصفيات', 0.1503973040794242], [7, '[UNK]', -0.8239964032004176], [8, '28', -0.6032777171189723], [9, '[UNK]', -0.6214297074439886], [10, 'مارس', -0.37379198476737496], [11, '[UNK]', -0.6172335196876626], [12, '2017', -0.22579313230317538], [13, '[UNK]', -0.8220068861803971], [14, '#', -0.5692802844156603], [15, 'السعودية', -0.6864377279901961], [16, '_', -0.5328120440259776], [17, 'العراق', -0.024917882746777198], [18, '[UNK]', -0.5066269918697146], [19, '08', -0.3599137564677979], [20, '[UNK]', -0.6840433818072083], [21, 'يونيو', -0.2891017529693953], [22, '[UNK]', -0.5569592864622186], [23, '2017', -0.05388714535404315], [24, '[UNK]', -0.4453275327385303], [25, '#', -0.34249189141903624], [26, 'استراليا', -0.2415093001475795], [27, '_', -0.3958983904292094], [28, 'السعودية', -0.5495240743934278]]",0.0050943493843078,0.0016530752182006,0.5017206370830536,0.0062131881713867,0.0019043684005737,0.5021544098854065,0.0021523237228393,0.0140836834907531,0.4940343201160431,0.0050943493843078,0.0016530752182006,0.5017206370830536,0.0046586990356445,0.0029259324073791,0.5008663833141327,0.0059006214141845,0.0031431317329406,0.501378744840622,0.0053364038467407,-0.0004682540893554,0.5029023289680481,0.0451843738555908,-6.967782974243164e-05,0.5226270258426666,0.0046586990356445,0.0029259324073791,0.5008663833141327,0.0021523237228393,0.0140836834907531,0.4940343201160431,0.0002716183662414,0.014952003955841,0.4926598072052002,0.0002716183662414,0.014952003955841,0.4926598072052002,6,7,2,6,3,5,10,20,3,2,1,1,0.20689655172413793,0.2413793103448276,0.06896551724137931,0.20689655172413793,0.10344827586206896,0.1724137931034483,0.3448275862068966,0.6896551724137931,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.034482758620689655
: مع اخي مايكل واخي ديمتري وهم من المسلمين الجدد في البحرين بعد تعرفهم على الاسلام من خلال مركز رحمة بيض الله وجوهكم يا أهل #ال…,Positive,"[[0, ':', -0.6504187136647441], [1, 'مع', -0.3819141028575387], [2, 'اخي', -0.30028345533795175], [3, 'مايكل', -0.6608043770446368], [4, 'واخ', -0.5968505928126628], [5, '##ي', -0.347098165415652], [6, 'ديمتري', -0.7234208495908375], [7, 'وهم', -0.842439115172334], [8, 'من', -0.6664910654846079], [9, 'المسلمين', -0.6181217872433087], [10, 'الجدد', -1.0], [11, 'في', -0.5817127505797695], [12, 'البحرين', -0.3361799646141716], [13, 'بعد', -0.7118001289657988], [14, 'تعرفه', -0.5057865827793224], [15, '##م', -0.37952084337711106], [16, 'على', -0.2770452544146914], [17, 'الاسلام', -0.49754747388276416], [18, 'من', -0.5569028018057796], [19, 'خلال', -0.7487246325627746], [20, 'مركز', -0.6741830702059071], [21, 'رحمة', 0.05806180370919861], [22, 'بيض', 0.4047025504106608], [23, 'الله', 0.8820515760372559], [24, 'وجوه', 0.494377445464112], [25, '##كم', -0.7754556793457589], [26, 'يا', -0.4669800993985543], [27, 'أهل', -0.16624911877259435], [28, '#', -0.32046802613581593], [29, 'ال', -0.3433017970804526], [30, '…', -0.8673538560224796]]",0.6289227157831192,0.0446330904960632,0.792144812643528,0.6571769565343857,0.0628563165664672,0.7971603199839592,0.7343341801315546,-0.066561222076416,0.9004477011039853,0.6289227157831192,0.0446330904960632,0.792144812643528,0.4499898552894592,-0.17569100856781,0.8128404319286346,0.6289227157831192,0.0446330904960632,0.792144812643528,0.6962341517210007,-0.0613160133361816,0.8787750825285912,0.701080072671175,-0.0437251329421997,0.8724026028066874,0.4499898552894592,-0.17569100856781,0.8128404319286346,0.4499898552894592,-0.17569100856781,0.8128404319286346,0.2222322225570678,0.2803009152412414,0.4709656536579132,0.2222322225570678,0.2803009152412414,0.4709656536579132,5,6,29,5,3,5,10,20,3,3,1,1,0.16129032258064516,0.1935483870967742,0.9354838709677419,0.16129032258064516,0.0967741935483871,0.16129032258064516,0.3225806451612903,0.6451612903225806,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903
